Komuna,Viti Akademik,Niveli Akademik,Mosha,Gjinia,Numri i nxenesve
Vushtrri,2019,Mesem i larte,15-18,Femer,1326
Vushtrri,2019,Institucionet publike parauniversitare,18-19,Mashkull,7146
Vushtrri,2019,Institucionet publike parauniversitare,18-19,Femer,6528
Vushtrri,2020,Para-fillor,5-6,Mashkull,488
Vushtrri,2020,Para-fillor,5-6,Femer,377
Vushtrri,2020,Fillor mesem i ulet,6-15,Mashkull,4959
Vushtrri,2020,Fillor mesem i ulet,6-15,Femer,4587
Vushtrri,2020,Mesem i larte,15-18,Mashkull,1462
Vushtrri,2020,Mesem i larte,15-18,Femer,1217
Vushtrri,2020,Institucionet publike parauniversitare,18-19,Mashkull,6979
Vushtrri,2020,Institucionet publike parauniversitare,18-19,Femer,6225
Vushtrri,2021,Para-fillor,5-6,Mashkull,496
Vushtrri,2021,Para-fillor,5-6,Femer,423
Vushtrri,2021,Fillor mesem i ulet,6-15,Mashkull,4804
Vushtrri,2021,Fillor mesem i ulet,6-15,Femer,4415
Vushtrri,2021,Mesem i larte,15-18,Mashkull,1434
Vushtrri,2021,Mesem i larte,15-18,Femer,1120
Vushtrri,2021,Institucionet publike parauniversitare,18-19,Mashkull,6831
Vushtrri,2021,Institucionet publike parauniversitare,18-19,Femer,6044
Vushtrri,2022,Para-fillor,5-6,Mashkull,453
Vushtrri,2022,Para-fillor,5-6,Femer,428
Vushtrri,2022,Fillor mesem i ulet,6-15,Mashkull,4747
Vushtrri,2022,Fillor mesem i ulet,6-15,Femer,4352
Vushtrri,2022,Mesem i larte,15-18,Mashkull,1308
Vushtrri,2022,Mesem i larte,15-18,Femer,1079
Vushtrri,2022,Institucionet publike parauniversitare,18-19,Mashkull,6626
Vushtrri,2022,Institucionet publike parauniversitare,18-19,Femer,5949
Vushtrri,2023,Para-fillor,5-6,Mashkull,491
Vushtrri,2023,Para-fillor,5-6,Femer,374
Vushtrri,2023,Fillor mesem i ulet,6-15,Mashkull,4600
Vushtrri,2023,Fillor mesem i ulet,6-15,Femer,4284
Vushtrri,2023,Mesem i larte,15-18,Mashkull,1206
Vushtrri,2023,Mesem i larte,15-18,Femer,1059
Vushtrri,2023,Institucionet publike parauniversitare,18-19,Mashkull,6440
Vushtrri,2023,Institucionet publike parauniversitare,18-19,Femer,5857
Zubin Potok,2015,Para-fillor,5-6,Mashkull,4
Zubin Potok,2015,Para-fillor,5-6,Femer,3
Zubin Potok,2015,Fillor mesem i ulet,6-15,Mashkull,55
Zubin Potok,2015,Fillor mesem i ulet,6-15,Femer,54
Zubin Potok,2015,Mesem i larte,15-18,Mashkull,0
Zubin Potok,2015,Mesem i larte,15-18,Femer,0
Zubin Potok,2015,Institucionet publike parauniversitare,18-19,Mashkull,59
Zubin Potok,2015,Institucionet publike parauniversitare,18-19,Femer,57
Zubin Potok,2016,Para-fillor,5-6,Mashkull,6
Zubin Potok,2016,Para-fillor,5-6,Femer,5
Zubin Potok,2016,Fillor mesem i ulet,6-15,Mashkull,56
Zubin Potok,2016,Fillor mesem i ulet,6-15,Femer,53
Zubin Potok,2016,Mesem i larte,15-18,Mashkull,0
Zubin Potok,2016,Mesem i larte,15-18,Femer,0
Zubin Potok,2016,Institucionet publike parauniversitare,18-19,Mashkull,62
Zubin Potok,2016,Institucionet publike parauniversitare,18-19,Femer,58
Zubin Potok,2017,Para-fillor,5-6,Mashkull,5
Zubin Potok,2017,Para-fillor,5-6,Femer,3
Zubin Potok,2017,Fillor mesem i ulet,6-15,Mashkull,55
Zubin Potok,2017,Fillor mesem i ulet,6-15,Femer,50
Zubin Potok,2017,Mesem i larte,15-18,Mashkull,50
Zubin Potok,2017,Mesem i larte,15-18,Femer,50
Zubin Potok,2017,Institucionet publike parauniversitare,18-19,Mashkull,60
Zubin Potok,2017,Institucionet publike parauniversitare,18-19,Femer,53
Zubin Potok,2018,Para-fillor,5-6,Mashkull,6
Zubin Potok,2018,Para-fillor,5-6,Femer,5
Zubin Potok,2018,Fillor mesem i ulet,6-15,Mashkull,49
Zubin Potok,2018,Fillor mesem i ulet,6-15,Femer,45
Zubin Potok,2018,Mesem i larte,15-18,Mashkull,0
Zubin Potok,2018,Mesem i larte,15-18,Femer,0
Zubin Potok,2018,Institucionet publike parauniversitare,18-19,Mashkull,55
Zubin Potok,2018,Institucionet publike parauniversitare,18-19,Femer,50
Zubin Potok,2019,Para-fillor,5-6,Mashkull,7
Zubin Potok,2019,Para-fillor,5-6,Femer,6
Zubin Potok,2019,Fillor mesem i ulet,6-15,Mashkull,51
Zubin Potok,2019,Fillor mesem i ulet,6-15,Femer,42
Zubin Potok,2019,Mesem i larte,15-18,Mashkull,0
Zubin Potok,2019,Mesem i larte,15-18,Femer,0
Zubin Potok,2019,Institucionet publike parauniversitare,18-19,Mashkull,58
Zubin Potok,2019,Institucionet publike parauniversitare,18-19,Femer,48
Zubin Potok,2020,Para-fillor,5-6,Mashkull,5
Zubin Potok,2020,Para-fillor,5-6,Femer,4
Zubin Potok,2020,Fillor mesem i ulet,6-15,Mashkull,54
Zubin Potok,2020,Fillor mesem i ulet,6-15,Femer,38
Zubin Potok,2020,Mesem i larte,15-18,Mashkull,0
Zubin Potok,2020,Mesem i larte,15-18,Femer,0
Zubin Potok,2020,Institucionet publike parauniversitare,18-19,Mashkull,59
Zubin Potok,2020,Institucionet publike parauniversitare,18-19,Femer,42
Zubin Potok,2021,Para-fillor,5-6,Mashkull,8
Zubin Potok,2021,Para-fillor,5-6,Femer,6
Zubin Potok,2021,Fillor mesem i ulet,6-15,Mashkull,51
Zubin Potok,2021,Fillor mesem i ulet,6-15,Femer,41
Zubin Potok,2021,Mesem i larte,15-18,Mashkull,0
Zubin Potok,2021,Mesem i larte,15-18,Femer,0
Zubin Potok,2021,Institucionet publike parauniversitare,18-19,Mashkull,59
Zubin Potok,2021,Institucionet publike parauniversitare,18-19,Femer,47
Zubin Potok,2022,Para-fillor,5-6,Mashkull,1
Zubin Potok,2022,Para-fillor,5-6,Femer,4
Zubin Potok,2022,Fillor mesem i ulet,6-15,Mashkull,45
Zubin Potok,2022,Fillor mesem i ulet,6-15,Femer,40
Zubin Potok,2022,Mesem i larte,15-18,Mashkull,0
Zubin Potok,2022,Mesem i larte,15-18,Femer,0
Zubin Potok,2022,Institucionet publike parauniversitare,18-19,Mashkull,46
Zubin Potok,2022,Institucionet publike parauniversitare,18-19,Femer,44
Zubin Potok,2023,Para-fillor,5-6,Mashkull,4
Zubin Potok,2023,Para-fillor,5-6,Femer,3
Zubin Potok,2023,Fillor mesem i ulet,6-15,Mashkull,36
Zubin Potok,2023,Fillor mesem i ulet,6-15,Femer,40
Zubin Potok,2023,Mesem i larte,15-18,Mashkull,0
Zubin Potok,2023,Mesem i larte,15-18,Femer,0
Zubin Potok,2023,Institucionet publike parauniversitare,18-19,Mashkull,40
Zubin Potok,2023,Institucionet publike parauniversitare,18-19,Femer,43
Zveqan,2015,Para-fillor,5-6,Mashkull,26
Zveqan,2015,Para-fillor,5-6,Femer,26
Zveqan,2015,Fillor mesem i ulet,6-15,Mashkull,26
Zveqan,2015,Fillor mesem i ulet,6-15,Femer,29
Zveqan,2015,Mesem i larte,15-18,Mashkull,0
Zveqan,2015,Mesem i larte,15-18,Femer,0
Zveqan,2015,Institucionet publike parauniversitare,18-19,Mashkull,26
Zveqan,2015,Institucionet publike parauniversitare,18-19,Femer,29
Zveqan,2016,Para-fillor,5-6,Mashkull,0
Zveqan,2016,Para-fillor,5-6,Femer,0
Zveqan,2016,Fillor mesem i ulet,6-15,Mashkull,27
Zveqan,2016,Fillor mesem i ulet,6-15,Femer,31
Zveqan,2016,Mesem i larte,15-18,Mashkull,0
Zveqan,2016,Mesem i larte,15-18,Femer,0
Zveqan,2016,Institucionet publike parauniversitare,18-19,Mashkull,27
Zveqan,2016,Institucionet publike parauniversitare,18-19,Femer,31
Zveqan,2017,Para-fillor,5-6,Mashkull,0
Zveqan,2017,Para-fillor,5-6,Femer,0
Zveqan,2017,Fillor mesem i ulet,6-15,Mashkull,28
Zveqan,2017,Fillor mesem i ulet,6-15,Femer,34
Zveqan,2017,Mesem i larte,15-18,Mashkull,34
Zveqan,2017,Mesem i larte,15-18,Femer,34
Zveqan,2017,Institucionet publike parauniversitare,18-19,Mashkull,28
Zveqan,2017,Institucionet publike parauniversitare,18-19,Femer,34
Zveqan,2018,Para-fillor,5-6,Mashkull,0
Zveqan,2018,Para-fillor,5-6,Femer,0
Zveqan,2018,Fillor mesem i ulet,6-15,Mashkull,30
Zveqan,2018,Fillor mesem i ulet,6-15,Femer,34
Zveqan,2018,Mesem i larte,15-18,Mashkull,0
Zveqan,2018,Mesem i larte,15-18,Femer,0
Zveqan,2018,Institucionet publike parauniversitare,18-19,Mashkull,30
Zveqan,2018,Institucionet publike parauniversitare,18-19,Femer,34
Zveqan,2019,Para-fillor,5-6,Mashkull,0
Zveqan,2019,Para-fillor,5-6,Femer,0
Zveqan,2019,Fillor mesem i ulet,6-15,Mashkull,32
Zveqan,2019,Fillor mesem i ulet,6-15,Femer,31
Zveqan,2019,Mesem i larte,15-18,Mashkull,0
Zveqan,2019,Mesem i larte,15-18,Femer,0
Zveqan,2019,Institucionet publike parauniversitare,18-19,Mashkull,32
Zveqan,2019,Institucionet publike parauniversitare,18-19,Femer,31
Zveqan,2020,Para-fillor,5-6,Mashkull,0
Zveqan,2020,Para-fillor,5-6,Femer,0
Zveqan,2020,Fillor mesem i ulet,6-15,Mashkull,35
Zveqan,2020,Fillor mesem i ulet,6-15,Femer,31
Zveqan,2020,Mesem i larte,15-18,Mashkull,0
Zveqan,2020,Mesem i larte,15-18,Femer,0
Zveqan,2020,Institucionet publike parauniversitare,18-19,Mashkull,35
Zveqan,2020,Institucionet publike parauniversitare,18-19,Femer,31
Zveqan,2021,Para-fillor,5-6,Mashkull,0
Zveqan,2021,Para-fillor,5-6,Femer,0
Zveqan,2021,Fillor mesem i ulet,6-15,Mashkull,38
Zveqan,2021,Fillor mesem i ulet,6-15,Femer,36
Zveqan,2021,Mesem i larte,15-18,Mashkull,0
Zveqan,2021,Mesem i larte,15-18,Femer,0
Zveqan,2021,Institucionet publike parauniversitare,18-19,Mashkull,38
Zveqan,2021,Institucionet publike parauniversitare,18-19,Femer,36
Zveqan,2022,Para-fillor,5-6,Mashkull,0
Zveqan,2022,Para-fillor,5-6,Femer,0
Zveqan,2022,Fillor mesem i ulet,6-15,Mashkull,37
Zveqan,2022,Fillor mesem i ulet,6-15,Femer,34
Zveqan,2022,Mesem i larte,15-18,Mashkull,0
Zveqan,2022,Mesem i larte,15-18,Femer,0
Zveqan,2022,Institucionet publike parauniversitare,18-19,Mashkull,37
Zveqan,2022,Institucionet publike parauniversitare,18-19,Femer,34
Zveqan,2023,Para-fillor,5-6,Mashkull,2
Zveqan,2023,Para-fillor,5-6,Femer,0
Zveqan,2023,Fillor mesem i ulet,6-15,Mashkull,37
Zveqan,2023,Fillor mesem i ulet,6-15,Femer,32
Zveqan,2023,Mesem i larte,15-18,Mashkull,0
Zveqan,2023,Mesem i larte,15-18,Femer,0
Zveqan,2023,Institucionet publike parauniversitare,18-19,Mashkull,39
Zveqan,2023,Institucionet publike parauniversitare,18-19,Femer,32
