Komuna,Viti Akademik,Niveli Akademik,Mosha,Gjinia,Numri i nxenesve,Komuna_encoded,Niveli Akademik_encoded,Mosha_encoded,Gjinia_encoded,TSNE-1,TSNE-2,Cluster
Kaqanik,2019,Para-fillor,5-6,Mashkull,239,11,3,2,1,58.942543,-5.5240364,0
Kaqanik,2019,Para-fillor,5-6,Femer,233,11,3,2,0,50.176933,37.67896,1
Kaqanik,2019,Fillor mesem i ulet,6-15,Mashkull,2283,11,0,3,1,-62.157253,-15.520012,2
Kaqanik,2019,Fillor mesem i ulet,6-15,Femer,2134,11,0,3,0,-38.78823,42.749474,3
Kaqanik,2019,Mesem i larte,15-18,Mashkull,674,11,2,0,1,22.27143,-54.655746,4
Kaqanik,2019,Mesem i larte,15-18,Femer,587,11,2,0,0,9.189021,41.90502,5
Kaqanik,2019,Institucionet publike parauniversitare,18-19,Mashkull,3225,11,1,1,1,-21.281778,-45.395596,6
Kaqanik,2019,Institucionet publike parauniversitare,18-19,Femer,2982,11,1,1,0,3.8701344,-0.81346345,7
Kaqanik,2020,Para-fillor,5-6,Mashkull,231,11,3,2,1,56.47215,-4.418051,0
Kaqanik,2020,Para-fillor,5-6,Femer,199,11,3,2,0,49.985718,40.376957,1
Kaqanik,2020,Fillor mesem i ulet,6-15,Mashkull,2255,11,0,3,1,-63.938007,-15.507735,2
Kaqanik,2020,Fillor mesem i ulet,6-15,Femer,2111,11,0,3,0,-40.409332,43.010296,3
Kaqanik,2020,Mesem i larte,15-18,Mashkull,657,11,2,0,1,21.812607,-57.082893,4
Kaqanik,2020,Mesem i larte,15-18,Femer,506,11,2,0,0,9.295095,44.370575,5
Kaqanik,2020,Institucionet publike parauniversitare,18-19,Mashkull,3167,11,1,1,1,-21.660383,-46.903667,6
Kaqanik,2020,Institucionet publike parauniversitare,18-19,Femer,2835,11,1,1,0,2.2447968,-0.5600505,7
Kaqanik,2021,Para-fillor,5-6,Mashkull,257,11,3,2,1,53.93704,-3.377523,0
Kaqanik,2021,Para-fillor,5-6,Femer,231,11,3,2,0,49.691776,43.122303,1
Kaqanik,2021,Fillor mesem i ulet,6-15,Mashkull,2211,11,0,3,1,-65.730865,-15.507063,2
Kaqanik,2021,Fillor mesem i ulet,6-15,Femer,1973,11,0,3,0,-42.22272,43.235287,3
Kaqanik,2021,Mesem i larte,15-18,Mashkull,545,11,2,0,1,21.262678,-59.53202,4
Kaqanik,2021,Mesem i larte,15-18,Femer,466,11,2,0,0,9.334706,46.888172,5
Kaqanik,2021,Institucionet publike parauniversitare,18-19,Mashkull,3045,11,1,1,1,-21.976,-48.39432,6
Kaqanik,2021,Institucionet publike parauniversitare,18-19,Femer,2693,11,1,1,0,0.5754884,-0.33642474,7
Kaqanik,2022,Para-fillor,5-6,Mashkull,225,11,3,2,1,51.676067,-2.3634317,0
Kaqanik,2022,Para-fillor,5-6,Femer,223,11,3,2,0,49.48263,45.58603,1
Kaqanik,2022,Fillor mesem i ulet,6-15,Mashkull,2185,11,0,3,1,-67.25825,-15.444604,2
Kaqanik,2022,Fillor mesem i ulet,6-15,Femer,1994,11,0,3,0,-43.84621,43.42549,3
Kaqanik,2022,Mesem i larte,15-18,Mashkull,537,11,2,0,1,20.801746,-61.727917,4
Kaqanik,2022,Mesem i larte,15-18,Femer,442,11,2,0,0,9.392561,49.119915,5
Kaqanik,2022,Institucionet publike parauniversitare,18-19,Mashkull,2988,11,1,1,1,-22.222849,-49.654476,6
Kaqanik,2022,Institucionet publike parauniversitare,18-19,Femer,2690,11,1,1,0,-0.7962115,-0.17044231,7
Kaqanik,2023,Para-fillor,5-6,Mashkull,218,11,3,2,1,50.42456,-1.6796079,0
Kaqanik,2023,Para-fillor,5-6,Femer,174,11,3,2,0,49.45373,46.992805,1
Kaqanik,2023,Fillor mesem i ulet,6-15,Mashkull,2116,11,0,3,1,-68.34515,-15.249592,2
Kaqanik,2023,Fillor mesem i ulet,6-15,Femer,1911,11,0,3,0,-44.995857,43.335785,3
Kaqanik,2023,Mesem i larte,15-18,Mashkull,523,11,2,0,1,20.596308,-63.061367,4
Kaqanik,2023,Mesem i larte,15-18,Femer,446,11,2,0,0,9.505897,50.45787,5
Kaqanik,2023,Institucionet publike parauniversitare,18-19,Mashkull,2903,11,1,1,1,-22.345282,-50.553295,6
Kaqanik,2023,Institucionet publike parauniversitare,18-19,Femer,2581,11,1,1,0,-1.6886294,0.11506127,7
Kline,2015,Para-fillor,5-6,Mashkull,210,12,3,2,1,67.091255,-10.02782,0
Kline,2015,Para-fillor,5-6,Femer,219,12,3,2,0,50.159122,28.319824,1
Kline,2015,Fillor mesem i ulet,6-15,Mashkull,3297,12,0,3,1,-55.810146,-15.802032,2
Kline,2015,Fillor mesem i ulet,6-15,Femer,3206,12,0,3,0,-31.851337,42.11397,3
Kline,2015,Mesem i larte,15-18,Mashkull,897,12,2,0,1,23.044617,-46.284286,4
Kline,2015,Mesem i larte,15-18,Femer,856,12,2,0,0,7.6321197,33.564182,5
Kline,2015,Institucionet publike parauniversitare,18-19,Mashkull,4427,12,1,1,1,-20.369892,-40.21897,6
Kline,2015,Institucionet publike parauniversitare,18-19,Femer,4300,12,1,1,0,8.98196,-1.6960908,7
Kline,2016,Para-fillor,5-6,Mashkull,293,12,3,2,1,65.795166,-9.496421,0
Kline,2016,Para-fillor,5-6,Femer,281,12,3,2,0,49.982216,29.715834,1
Kline,2016,Fillor mesem i ulet,6-15,Mashkull,3095,12,0,3,1,-56.81299,-15.871071,2
Kline,2016,Fillor mesem i ulet,6-15,Femer,3023,12,0,3,0,-32.90645,42.27908,3
Kline,2016,Mesem i larte,15-18,Mashkull,925,12,2,0,1,22.822536,-47.591248,4
Kline,2016,Mesem i larte,15-18,Femer,889,12,2,0,0,7.7567945,34.909813,5
Kline,2016,Institucionet publike parauniversitare,18-19,Mashkull,4374,12,1,1,1,-20.529085,-41.015587,6
Kline,2016,Institucionet publike parauniversitare,18-19,Femer,4247,12,1,1,0,8.056068,-1.607412,7
Kline,2017,Para-fillor,5-6,Mashkull,231,12,3,2,1,63.581852,-8.454231,0
Kline,2017,Para-fillor,5-6,Femer,259,12,3,2,0,49.814125,32.161465,1
Kline,2017,Fillor mesem i ulet,6-15,Mashkull,3047,12,0,3,1,-58.367287,-15.881707,2
Kline,2017,Fillor mesem i ulet,6-15,Femer,2968,12,0,3,0,-34.372227,42.444458,3
Kline,2017,Mesem i larte,15-18,Mashkull,942,12,2,0,1,22.47575,-49.720387,4
Kline,2017,Mesem i larte,15-18,Femer,923,12,2,0,0,8.050013,37.013657,5
Kline,2017,Institucionet publike parauniversitare,18-19,Mashkull,4282,12,1,1,1,-20.758192,-42.18251,6
Kline,2017,Institucionet publike parauniversitare,18-19,Femer,4201,12,1,1,0,6.818996,-1.5310413,7
Kline,2018,Para-fillor,5-6,Mashkull,253,12,3,2,1,61.117214,-7.2632203,0
Kline,2018,Para-fillor,5-6,Femer,234,12,3,2,0,49.702145,34.91022,1
Kline,2018,Fillor mesem i ulet,6-15,Mashkull,2907,12,0,3,1,-60.161263,-15.799456,2
Kline,2018,Fillor mesem i ulet,6-15,Femer,2885,12,0,3,0,-36.018074,42.650604,3
Kline,2018,Mesem i larte,15-18,Mashkull,866,12,2,0,1,22.137861,-52.15481,4
Kline,2018,Mesem i larte,15-18,Femer,849,12,2,0,0,8.394652,39.4743,5
Kline,2018,Institucionet publike parauniversitare,18-19,Mashkull,4091,12,1,1,1,-21.075897,-43.570877,6
Kline,2018,Institucionet publike parauniversitare,18-19,Femer,4018,12,1,1,0,5.3909116,-1.3878342,7
Kline,2019,Para-fillor,5-6,Mashkull,297,12,3,2,1,58.67272,-6.108849,0
Kline,2019,Para-fillor,5-6,Femer,267,12,3,2,0,49.541958,37.630867,1
Kline,2019,Fillor mesem i ulet,6-15,Mashkull,2771,12,0,3,1,-62.001793,-15.711316,2
Kline,2019,Fillor mesem i ulet,6-15,Femer,2730,12,0,3,0,-38.82558,42.956924,3
Kline,2019,Mesem i larte,15-18,Mashkull,773,12,2,0,1,21.738268,-54.560318,4
Kline,2019,Mesem i larte,15-18,Femer,789,12,2,0,0,8.662485,41.95767,5
Kline,2019,Institucionet publike parauniversitare,18-19,Mashkull,3902,12,1,1,1,-21.45158,-45.134796,6
Kline,2019,Institucionet publike parauniversitare,18-19,Femer,3834,12,1,1,0,3.8602817,-1.1853812,7
Kline,2020,Para-fillor,5-6,Mashkull,256,12,3,2,1,56.19597,-4.996492,0
Kline,2020,Para-fillor,5-6,Femer,249,12,3,2,0,49.34241,40.338375,1
Kline,2020,Fillor mesem i ulet,6-15,Mashkull,2705,12,0,3,1,-63.787548,-15.687574,2
Kline,2020,Fillor mesem i ulet,6-15,Femer,2621,12,0,3,0,-40.29858,43.145008,3
Kline,2020,Mesem i larte,15-18,Mashkull,728,12,2,0,1,21.28112,-56.986805,4
Kline,2020,Mesem i larte,15-18,Femer,718,12,2,0,0,8.747193,44.392067,5
Kline,2020,Institucionet publike parauniversitare,18-19,Mashkull,3733,12,1,1,1,-21.821741,-46.705154,6
Kline,2020,Institucionet publike parauniversitare,18-19,Femer,3631,12,1,1,0,2.196525,-0.9327487,7
Kline,2021,Para-fillor,5-6,Mashkull,225,12,3,2,1,53.635326,-3.9416687,0
Kline,2021,Para-fillor,5-6,Femer,207,12,3,2,0,49.04575,43.11482,1
Kline,2021,Fillor mesem i ulet,6-15,Mashkull,2577,12,0,3,1,-65.63869,-15.6577835,2
Kline,2021,Fillor mesem i ulet,6-15,Femer,2495,12,0,3,0,-42.125153,43.405624,3
Kline,2021,Mesem i larte,15-18,Mashkull,683,12,2,0,1,20.720026,-59.439266,4
Kline,2021,Mesem i larte,15-18,Femer,662,12,2,0,0,8.788904,46.92802,5
Kline,2021,Institucionet publike parauniversitare,18-19,Mashkull,3530,12,1,1,1,-22.132065,-48.23089,6
Kline,2021,Institucionet publike parauniversitare,18-19,Femer,3422,12,1,1,0,0.41759935,-0.6829631,7
Kline,2022,Para-fillor,5-6,Mashkull,197,12,3,2,1,51.36133,-2.9169946,0
Kline,2022,Para-fillor,5-6,Femer,195,12,3,2,0,48.858364,45.585438,1
Kline,2022,Fillor mesem i ulet,6-15,Mashkull,2448,12,0,3,1,-67.25143,-15.553006,2
Kline,2022,Fillor mesem i ulet,6-15,Femer,2407,12,0,3,0,-43.851383,43.57852,3
Kline,2022,Mesem i larte,15-18,Mashkull,671,12,2,0,1,20.251345,-61.64765,4
Kline,2022,Mesem i larte,15-18,Femer,613,12,2,0,0,8.839086,49.171856,5
Kline,2022,Institucionet publike parauniversitare,18-19,Mashkull,3369,12,1,1,1,-22.363043,-49.55521,6
Kline,2022,Institucionet publike parauniversitare,18-19,Femer,3289,12,1,1,0,-1.0125469,-0.46669203,7
Kline,2023,Para-fillor,5-6,Mashkull,209,12,3,2,1,50.115158,-2.2544012,0
Kline,2023,Para-fillor,5-6,Femer,219,12,3,2,0,48.817616,46.995567,1
Kline,2023,Fillor mesem i ulet,6-15,Mashkull,2394,12,0,3,1,-68.43793,-15.361874,2
Kline,2023,Fillor mesem i ulet,6-15,Femer,2290,12,0,3,0,-45.1381,43.469063,3
Kline,2023,Mesem i larte,15-18,Mashkull,647,12,2,0,1,20.016516,-62.987823,4
Kline,2023,Mesem i larte,15-18,Femer,631,12,2,0,0,8.930689,50.531925,5
Kline,2023,Institucionet publike parauniversitare,18-19,Mashkull,3318,12,1,1,1,-22.521933,-50.501106,6
Kline,2023,Institucionet publike parauniversitare,18-19,Femer,3206,12,1,1,0,-1.9500397,-0.21405807,7
Kllokot,2015,Para-fillor,5-6,Mashkull,5,13,3,2,1,66.854485,-10.637568,0
Kllokot,2015,Para-fillor,5-6,Femer,12,13,3,2,0,49.518024,28.23943,1
Kllokot,2015,Fillor mesem i ulet,6-15,Mashkull,81,13,0,3,1,-57.00401,-12.291421,2
Kllokot,2015,Fillor mesem i ulet,6-15,Femer,60,13,0,3,0,-33.11559,38.91677,3
Kllokot,2015,Mesem i larte,15-18,Mashkull,60,13,2,0,1,22.431353,-46.190075,4
Kllokot,2015,Mesem i larte,15-18,Femer,60,13,2,0,0,7.0283666,33.6227,5
Kllokot,2015,Institucionet publike parauniversitare,18-19,Mashkull,86,13,1,1,1,-15.3084345,-42.45013,6
Kllokot,2015,Institucionet publike parauniversitare,18-19,Femer,72,13,1,1,0,8.8218155,3.7612996,7
Kllokot,2016,Para-fillor,5-6,Mashkull,5,13,3,2,1,65.57163,-10.085242,0
Kllokot,2016,Para-fillor,5-6,Femer,4,13,3,2,0,49.35879,29.631472,1
Kllokot,2016,Fillor mesem i ulet,6-15,Mashkull,60,13,0,3,1,-57.87567,-12.239821,2
Kllokot,2016,Fillor mesem i ulet,6-15,Femer,67,13,0,3,0,-34.020817,39.039803,3
Kllokot,2016,Mesem i larte,15-18,Mashkull,67,13,2,0,1,22.193083,-47.448307,4
Kllokot,2016,Mesem i larte,15-18,Femer,67,13,2,0,0,7.136889,34.890724,5
Kllokot,2016,Institucionet publike parauniversitare,18-19,Mashkull,65,13,1,1,1,-15.518745,-43.19069,6
Kllokot,2016,Institucionet publike parauniversitare,18-19,Femer,71,13,1,1,0,8.051477,3.7109344,7
Kllokot,2017,Para-fillor,5-6,Mashkull,7,13,3,2,1,63.344826,-9.037136,0
Kllokot,2017,Para-fillor,5-6,Femer,3,13,3,2,0,49.18175,32.082985,1
Kllokot,2017,Fillor mesem i ulet,6-15,Mashkull,57,13,0,3,1,-59.1922,-12.157606,2
Kllokot,2017,Fillor mesem i ulet,6-15,Femer,61,13,0,3,0,-35.450745,39.215313,3
Kllokot,2017,Mesem i larte,15-18,Mashkull,0,13,2,0,1,21.80911,-49.64044,4
Kllokot,2017,Mesem i larte,15-18,Femer,0,13,2,0,0,7.38452,37.18166,5
Kllokot,2017,Institucionet publike parauniversitare,18-19,Mashkull,64,13,1,1,1,-15.824332,-44.333706,6
Kllokot,2017,Institucionet publike parauniversitare,18-19,Femer,64,13,1,1,0,6.869326,3.7352047,7
Kllokot,2018,Para-fillor,5-6,Mashkull,0,13,3,2,1,60.852825,-7.8618913,0
Kllokot,2018,Para-fillor,5-6,Femer,0,13,3,2,0,49.04836,34.84931,1
Kllokot,2018,Fillor mesem i ulet,6-15,Mashkull,57,13,0,3,1,-60.80728,-12.084362,2
Kllokot,2018,Fillor mesem i ulet,6-15,Femer,59,13,0,3,0,-37.16461,39.496517,3
Kllokot,2018,Mesem i larte,15-18,Mashkull,0,13,2,0,1,21.431538,-52.10973,4
Kllokot,2018,Mesem i larte,15-18,Femer,0,13,2,0,0,7.6765103,39.66307,5
Kllokot,2018,Institucionet publike parauniversitare,18-19,Mashkull,57,13,1,1,1,-16.23586,-45.67231,6
Kllokot,2018,Institucionet publike parauniversitare,18-19,Femer,59,13,1,1,0,5.440874,3.7640939,7
Kllokot,2019,Para-fillor,5-6,Mashkull,0,13,3,2,1,58.395184,-6.6955953,0
Kllokot,2019,Para-fillor,5-6,Femer,0,13,3,2,0,48.894016,37.5885,1
Kllokot,2019,Fillor mesem i ulet,6-15,Mashkull,62,13,0,3,1,-62.497475,-12.082942,2
Kllokot,2019,Fillor mesem i ulet,6-15,Femer,53,13,0,3,0,-38.990498,39.77424,3
Kllokot,2019,Mesem i larte,15-18,Mashkull,0,13,2,0,1,21.050564,-54.48343,4
Kllokot,2019,Mesem i larte,15-18,Femer,0,13,2,0,0,8.011858,41.98479,5
Kllokot,2019,Institucionet publike parauniversitare,18-19,Mashkull,62,13,1,1,1,-16.754772,-47.063377,6
Kllokot,2019,Institucionet publike parauniversitare,18-19,Femer,53,13,1,1,0,3.935471,3.716579,7
Kllokot,2020,Para-fillor,5-6,Mashkull,0,13,3,2,1,55.90732,-5.591834,0
Kllokot,2020,Para-fillor,5-6,Femer,0,13,3,2,0,48.68831,40.306362,1
Kllokot,2020,Fillor mesem i ulet,6-15,Mashkull,53,13,0,3,1,-64.19557,-12.155372,2
Kllokot,2020,Fillor mesem i ulet,6-15,Femer,51,13,0,3,0,-40.929443,40.111305,3
Kllokot,2020,Mesem i larte,15-18,Mashkull,0,13,2,0,1,20.630516,-56.917686,4
Kllokot,2020,Mesem i larte,15-18,Femer,0,13,2,0,0,8.160428,44.494736,5
Kllokot,2020,Institucionet publike parauniversitare,18-19,Mashkull,53,13,1,1,1,-17.37467,-48.453213,6
Kllokot,2020,Institucionet publike parauniversitare,18-19,Femer,51,13,1,1,0,2.413909,3.6041064,7
Kllokot,2021,Para-fillor,5-6,Mashkull,10,13,3,2,1,53.330933,-4.5128694,0
Kllokot,2021,Para-fillor,5-6,Femer,4,13,3,2,0,48.41388,43.101006,1
Kllokot,2021,Fillor mesem i ulet,6-15,Mashkull,44,13,0,3,1,-65.85221,-12.30926,2
Kllokot,2021,Fillor mesem i ulet,6-15,Femer,51,13,0,3,0,-42.72042,40.471066,3
Kllokot,2021,Mesem i larte,15-18,Mashkull,0,13,2,0,1,20.101288,-59.3696,4
Kllokot,2021,Mesem i larte,15-18,Femer,0,13,2,0,0,8.220547,47.007374,5
Kllokot,2021,Institucionet publike parauniversitare,18-19,Mashkull,54,13,1,1,1,-18.046295,-49.797077,6
Kllokot,2021,Institucionet publike parauniversitare,18-19,Femer,55,13,1,1,0,0.9083267,3.4467845,7
Kllokot,2022,Para-fillor,5-6,Mashkull,3,13,3,2,1,51.052376,-3.4800072,0
Kllokot,2022,Para-fillor,5-6,Femer,4,13,3,2,0,48.230938,45.57812,1
Kllokot,2022,Fillor mesem i ulet,6-15,Mashkull,46,13,0,3,1,-67.26244,-12.501456,2
Kllokot,2022,Fillor mesem i ulet,6-15,Femer,51,13,0,3,0,-44.187233,40.815323,3
Kllokot,2022,Mesem i larte,15-18,Mashkull,0,13,2,0,1,19.633797,-61.572975,4
Kllokot,2022,Mesem i larte,15-18,Femer,0,13,2,0,0,8.267767,49.231213,5
Kllokot,2022,Institucionet publike parauniversitare,18-19,Mashkull,49,13,1,1,1,-18.605635,-50.93965,6
Kllokot,2022,Institucionet publike parauniversitare,18-19,Femer,55,13,1,1,0,-0.38285336,3.2697387,7
Kllokot,2023,Para-fillor,5-6,Mashkull,3,13,3,2,1,49.80616,-2.8386252,0
Kllokot,2023,Para-fillor,5-6,Femer,5,13,3,2,0,48.177753,46.973133,1
Kllokot,2023,Fillor mesem i ulet,6-15,Mashkull,44,13,0,3,1,-68.19333,-12.649176,2
Kllokot,2023,Fillor mesem i ulet,6-15,Femer,45,13,0,3,0,-45.142895,41.065426,3
Kllokot,2023,Mesem i larte,15-18,Mashkull,0,13,2,0,1,19.390594,-62.875317,4
Kllokot,2023,Mesem i larte,15-18,Femer,0,13,2,0,0,8.334196,50.55228,5
Kllokot,2023,Institucionet publike parauniversitare,18-19,Mashkull,47,13,1,1,1,-18.91427,-51.703762,6
Kllokot,2023,Institucionet publike parauniversitare,18-19,Femer,50,13,1,1,0,-1.2390226,3.1731586,7
Leposaviq,2015,Para-fillor,5-6,Mashkull,14,14,3,2,1,66.60298,-11.231735,0
Leposaviq,2015,Para-fillor,5-6,Femer,14,14,3,2,0,48.873577,28.162973,1
Leposaviq,2015,Fillor mesem i ulet,6-15,Mashkull,14,14,0,3,1,-57.068604,-11.8415985,2
Leposaviq,2015,Fillor mesem i ulet,6-15,Femer,16,14,0,3,0,-33.238243,38.51482,3
Leposaviq,2015,Mesem i larte,15-18,Mashkull,0,14,2,0,1,21.921156,-46.113678,4
Leposaviq,2015,Mesem i larte,15-18,Femer,0,14,2,0,0,6.495674,33.678654,5
Leposaviq,2015,Institucionet publike parauniversitare,18-19,Mashkull,14,14,1,1,1,-14.963242,-42.537914,6
Leposaviq,2015,Institucionet publike parauniversitare,18-19,Femer,16,14,1,1,0,8.790747,4.1520295,7
Leposaviq,2016,Para-fillor,5-6,Mashkull,0,14,3,2,1,65.341156,-10.661005,0
Leposaviq,2016,Para-fillor,5-6,Femer,0,14,3,2,0,48.73491,29.553827,1
Leposaviq,2016,Fillor mesem i ulet,6-15,Mashkull,14,14,0,3,1,-57.94367,-11.820424,2
Leposaviq,2016,Fillor mesem i ulet,6-15,Femer,15,14,0,3,0,-34.138714,38.656067,3
Leposaviq,2016,Mesem i larte,15-18,Mashkull,0,14,2,0,1,21.746277,-47.35113,4
Leposaviq,2016,Mesem i larte,15-18,Femer,0,14,2,0,0,6.6655283,34.908527,5
Leposaviq,2016,Institucionet publike parauniversitare,18-19,Mashkull,14,14,1,1,1,-15.171263,-43.309998,6
Leposaviq,2016,Institucionet publike parauniversitare,18-19,Femer,15,14,1,1,0,8.001591,4.1026506,7
Leposaviq,2017,Para-fillor,5-6,Mashkull,0,14,3,2,1,63.097897,-9.611214,0
Leposaviq,2017,Para-fillor,5-6,Femer,0,14,3,2,0,48.565506,32.01153,1
Leposaviq,2017,Fillor mesem i ulet,6-15,Mashkull,14,14,0,3,1,-59.248665,-11.753769,2
Leposaviq,2017,Fillor mesem i ulet,6-15,Femer,10,14,0,3,0,-35.533466,38.84004,3
Leposaviq,2017,Mesem i larte,15-18,Mashkull,10,14,2,0,1,21.364202,-49.570484,4
Leposaviq,2017,Mesem i larte,15-18,Femer,10,14,2,0,0,6.939701,37.26695,5
Leposaviq,2017,Institucionet publike parauniversitare,18-19,Mashkull,14,14,1,1,1,-15.477859,-44.442547,6
Leposaviq,2017,Institucionet publike parauniversitare,18-19,Femer,10,14,1,1,0,6.817507,4.1145177,7
Leposaviq,2018,Para-fillor,5-6,Mashkull,0,14,3,2,1,60.59399,-8.437407,0
Leposaviq,2018,Para-fillor,5-6,Femer,0,14,3,2,0,48.419273,34.79248,1
Leposaviq,2018,Fillor mesem i ulet,6-15,Mashkull,13,14,0,3,1,-60.83958,-11.674773,2
Leposaviq,2018,Fillor mesem i ulet,6-15,Femer,9,14,0,3,0,-37.23568,39.09727,3
Leposaviq,2018,Mesem i larte,15-18,Mashkull,0,14,2,0,1,20.950495,-52.034473,4
Leposaviq,2018,Mesem i larte,15-18,Femer,0,14,2,0,0,7.160904,39.753582,5
Leposaviq,2018,Institucionet publike parauniversitare,18-19,Mashkull,13,14,1,1,1,-15.873169,-45.7849,6
Leposaviq,2018,Institucionet publike parauniversitare,18-19,Femer,9,14,1,1,0,5.404428,4.1541705,7
Leposaviq,2019,Para-fillor,5-6,Mashkull,0,14,3,2,1,58.121765,-7.2827263,0
Leposaviq,2019,Para-fillor,5-6,Femer,0,14,3,2,0,48.259914,37.5412,1
Leposaviq,2019,Fillor mesem i ulet,6-15,Mashkull,11,14,0,3,1,-62.51503,-11.663364,2
Leposaviq,2019,Fillor mesem i ulet,6-15,Femer,7,14,0,3,0,-39.075512,39.387302,3
Leposaviq,2019,Mesem i larte,15-18,Mashkull,0,14,2,0,1,20.566399,-54.39555,4
Leposaviq,2019,Mesem i larte,15-18,Femer,0,14,2,0,0,7.5038486,41.98732,5
Leposaviq,2019,Institucionet publike parauniversitare,18-19,Mashkull,11,14,1,1,1,-16.391747,-47.175964,6
Leposaviq,2019,Institucionet publike parauniversitare,18-19,Femer,7,14,1,1,0,3.9069004,4.106769,7
Leposaviq,2020,Para-fillor,5-6,Mashkull,0,14,3,2,1,55.626415,-6.174832,0
Leposaviq,2020,Para-fillor,5-6,Femer,0,14,3,2,0,48.037613,40.270653,1
Leposaviq,2020,Fillor mesem i ulet,6-15,Mashkull,11,14,0,3,1,-64.200325,-11.73429,2
Leposaviq,2020,Fillor mesem i ulet,6-15,Femer,5,14,0,3,0,-40.991116,39.72554,3
Leposaviq,2020,Mesem i larte,15-18,Mashkull,0,14,2,0,1,20.129482,-56.831795,4
Leposaviq,2020,Mesem i larte,15-18,Femer,0,14,2,0,0,7.659746,44.53636,5
Leposaviq,2020,Institucionet publike parauniversitare,18-19,Mashkull,11,14,1,1,1,-17.005045,-48.559563,6
Leposaviq,2020,Institucionet publike parauniversitare,18-19,Femer,5,14,1,1,0,2.3903186,3.9979577,7
Leposaviq,2021,Para-fillor,5-6,Mashkull,0,14,3,2,1,53.046215,-5.074348,0
Leposaviq,2021,Para-fillor,5-6,Femer,0,14,3,2,0,47.78804,43.077114,1
Leposaviq,2021,Fillor mesem i ulet,6-15,Mashkull,13,14,0,3,1,-65.831314,-11.893097,2
Leposaviq,2021,Fillor mesem i ulet,6-15,Femer,4,14,0,3,0,-42.777527,40.079475,3
Leposaviq,2021,Mesem i larte,15-18,Mashkull,0,14,2,0,1,19.59484,-59.284966,4
Leposaviq,2021,Mesem i larte,15-18,Femer,0,14,2,0,0,7.7107854,47.041847,5
Leposaviq,2021,Institucionet publike parauniversitare,18-19,Mashkull,13,14,1,1,1,-17.673908,-49.883785,6
Leposaviq,2021,Institucionet publike parauniversitare,18-19,Femer,4,14,1,1,0,0.89345133,3.82782,7
Leposaviq,2022,Para-fillor,5-6,Mashkull,0,14,3,2,1,50.76347,-4.041248,0
Leposaviq,2022,Para-fillor,5-6,Femer,0,14,3,2,0,47.600376,45.555885,1
Leposaviq,2022,Fillor mesem i ulet,6-15,Mashkull,12,14,0,3,1,-67.22647,-12.067321,2
Leposaviq,2022,Fillor mesem i ulet,6-15,Femer,4,14,0,3,0,-44.232677,40.39476,3
Leposaviq,2022,Mesem i larte,15-18,Mashkull,0,14,2,0,1,19.104662,-61.484062,4
Leposaviq,2022,Mesem i larte,15-18,Femer,0,14,2,0,0,7.7402754,49.26421,5
Leposaviq,2022,Institucionet publike parauniversitare,18-19,Mashkull,12,14,1,1,1,-18.228548,-51.034206,6
Leposaviq,2022,Institucionet publike parauniversitare,18-19,Femer,4,14,1,1,0,-0.3872915,3.6686645,7
Leposaviq,2023,Para-fillor,5-6,Mashkull,0,14,3,2,1,49.505947,-3.436352,0
Leposaviq,2023,Para-fillor,5-6,Femer,0,14,3,2,0,47.526466,46.960243,1
Leposaviq,2023,Fillor mesem i ulet,6-15,Mashkull,13,14,0,3,1,-68.14671,-12.162787,2
Leposaviq,2023,Fillor mesem i ulet,6-15,Femer,4,14,0,3,0,-45.17338,40.61415,3
Leposaviq,2023,Mesem i larte,15-18,Mashkull,0,14,2,0,1,18.800896,-62.7532,4
Leposaviq,2023,Mesem i larte,15-18,Femer,0,14,2,0,0,7.7516584,50.565777,5
Leposaviq,2023,Institucionet publike parauniversitare,18-19,Mashkull,13,14,1,1,1,-18.514473,-51.80579,6
Leposaviq,2023,Institucionet publike parauniversitare,18-19,Femer,4,14,1,1,0,-1.2400055,3.5693858,7
Lipjan,2015,Para-fillor,5-6,Mashkull,440,15,3,2,1,66.29754,-11.923078,0
Lipjan,2015,Para-fillor,5-6,Femer,370,15,3,2,0,48.15354,28.097702,1
Lipjan,2015,Fillor mesem i ulet,6-15,Mashkull,4951,15,0,3,1,-49.657967,-12.473584,2
Lipjan,2015,Fillor mesem i ulet,6-15,Femer,4630,15,0,3,0,-35.41702,30.320982,3
Lipjan,2015,Mesem i larte,15-18,Mashkull,1566,15,2,0,1,20.781855,-46.026154,4
Lipjan,2015,Mesem i larte,15-18,Femer,1329,15,2,0,0,5.4741135,33.901436,5
Lipjan,2015,Institucionet publike parauniversitare,18-19,Mashkull,7011,15,1,1,1,-25.55942,-32.756306,6
Lipjan,2015,Institucionet publike parauniversitare,18-19,Femer,6363,15,1,1,0,-11.810009,-6.2332015,7
Lipjan,2016,Para-fillor,5-6,Mashkull,476,15,3,2,1,65.02614,-11.362047,0
Lipjan,2016,Para-fillor,5-6,Femer,433,15,3,2,0,47.996162,29.479284,1
Lipjan,2016,Fillor mesem i ulet,6-15,Mashkull,4741,15,0,3,1,-49.777084,-11.697566,2
Lipjan,2016,Fillor mesem i ulet,6-15,Femer,4441,15,0,3,0,-36.048374,30.81797,3
Lipjan,2016,Mesem i larte,15-18,Mashkull,1645,15,2,0,1,20.412868,-47.32183,4
